latitude,longitude,weight,irrigated,crop
62.47743319940502,129.34115590529763,95,True,soy
62.406695804164336,129.67774849713066,70,True,wheat
62.029539579292866,129.35047184258883,82,True,wheat
62.47104215349294,129.7271013353279,84,False,soy
62.98114489493019,129.13289388106247,52,True,wheat
62.0284151107094,129.5435701264502,93,False,wheat
62.09577864830716,129.53888080712582,50,False,soy
62.342632343593145,129.7290666043889,98,True,soy
62.43513337860053,129.49173802491768,52,True,corn
62.142379924468955,129.3420421575016,50,True,soy
62.105640696158815,129.82163876200704,54,True,wheat
62.0867249492421,129.89403550241283,99,False,corn
62.22648415956377,129.11922158619345,98,True,wheat
62.60325743739787,129.2751876980549,82,True,soy
62.17255306216587,129.28560351709754,62,False,corn
62.91446548131215,129.76905318123224,50,True,corn
62.87251997944219,129.387661631101,85,True,wheat
62.10139728860319,129.01018202151897,50,False,wheat
62.92654921798338,129.3777895243713,63,True,corn
62.60879143625237,129.30236474587082,64,True,soy
62.711334267652234,129.75791012207063,72,True,corn
62.94335134200231,129.5774686815159,67,False,soy
62.06416119222084,129.60153915930437,77,True,corn
62.18122608453572,129.62893247358596,75,False,corn
62.71657488676122,129.98969619456972,53,True,corn
62.5953354492764,129.90094213137056,54,True,wheat
62.84157818927297,129.2792374184293,81,False,soy
62.25522982378561,129.12825862129063,97,False,soy
62.64218563126654,129.90476259295647,82,True,wheat
62.847247607982986,129.19234256280808,95,False,corn
62.94814575944041,129.24314139890257,67,False,soy
62.685127616307724,129.45185016426126,61,False,soy
62.649094172088255,129.65602230501347,60,True,corn
62.17687289871243,129.88879369119556,54,False,corn
62.80585972368593,129.31387255166948,73,True,soy
62.401615382155725,129.6548549395284,97,False,wheat
62.49720927856695,129.54493658588737,52,False,wheat
62.19377982366461,129.9351367598336,52,True,wheat
62.320434101637275,129.75690700390777,72,False,wheat
62.43301010142389,129.51432301821555,66,True,soy
62.98045660130235,129.97954764054,58,True,wheat
62.47282415643328,129.92128298787028,87,True,corn
62.54436739708924,129.801256217229,83,False,wheat
62.69130572968974,129.34149395189615,87,True,corn
62.6191432438253,129.80843612290627,64,False,corn
62.9863986536422,129.64915944970195,50,True,corn
62.99483614416439,129.24100067161646,55,True,soy
62.170852111521576,129.10673952210868,61,True,soy
62.068522420223935,129.9641767863226,82,False,corn
62.11736088024929,129.0951338914514,88,False,soy
62.66834939594733,129.54088066340876,58,False,soy
62.48772708154951,129.26402367038403,55,True,corn
62.250139749278915,129.01654721955612,90,False,corn
62.61272110945676,129.00493461114056,87,True,wheat
62.22187346759869,129.00757373129878,52,False,soy
62.132141256965205,129.86680696296722,63,False,corn
62.84221894254234,129.72731433601814,84,True,corn
62.29314721853085,129.06336382807015,97,False,soy
62.416150855575864,129.16219569834965,55,False,soy
62.404109884379146,129.81832275132754,95,False,wheat
62.02476441912085,129.38126340142838,65,False,soy
62.20073266612264,129.27226413215402,64,False,soy
62.81967200547764,129.42517934263577,75,False,wheat
62.594475071793056,129.0091721237668,69,True,wheat
62.88036038807726,129.98649821820482,55,False,soy
62.98693043676077,129.02025268844758,51,False,wheat
62.542069076660276,129.0241551346324,71,False,corn
62.20753487756697,129.9300789118826,82,False,corn
62.895444881223746,129.26158687538123,59,False,corn
62.06217310241068,129.75656747476455,63,True,corn
62.75091130622824,129.91889957913,86,False,wheat
62.70956851553573,129.50624264352345,57,True,corn
62.82465099139729,129.21963351128014,83,False,wheat
62.986866907957285,129.16340599356127,69,False,corn
62.65324654799829,129.59768626008042,79,False,soy
62.52087767772698,129.06673393624197,74,True,corn
62.975477180970856,129.36361006672672,68,True,soy
62.00518374003309,129.99765611371393,52,False,soy
62.95959302198466,129.00189404047222,60,True,wheat
62.23407676824376,129.06293629312606,60,True,wheat
62.84230255293778,129.84391656884205,79,False,corn
62.46075874090872,129.52008006184022,59,False,corn
62.69922236060102,129.4857624355489,79,True,corn
62.46781973891607,129.5393788921335,85,False,corn
62.81723786804801,129.50924056091452,63,True,corn
62.703711275232266,129.7788274222485,73,False,corn
62.638918830191955,129.63066659730234,75,True,corn
62.903244545548404,129.78074458415114,60,True,corn
62.146715433182834,129.46926507605804,63,False,wheat
62.33371205580611,129.51702473053538,53,False,soy
62.379595437506005,129.6731154106384,75,True,soy
62.82970590356226,129.51977826502895,72,False,soy
62.577813836532115,129.91501961026154,61,True,corn
62.64079755526341,129.4106499507851,79,True,wheat
62.149939811088586,129.02107963224768,88,False,corn
62.723421386394214,129.5699006508886,87,True,soy
62.62183294059698,129.6566230727639,73,True,wheat
62.05418144949561,129.81238890676838,61,False,corn
62.29041272906712,129.62777271568038,76,False,soy
62.46028429011195,129.8223013284136,64,False,wheat
62.69173698912125,129.27121807555812,71,False,wheat
62.13284513837462,129.9752176266632,57,True,corn
62.112160439354476,129.5386856643159,97,True,wheat
62.046075167501556,129.1590524265116,55,True,soy
62.696347651403435,129.16330441838892,92,False,wheat
62.37190394079901,129.08290265125,67,True,soy
62.093946266350734,129.60230611975487,65,False,corn
62.62980568174993,129.75615643354658,87,False,soy
62.23249192285219,129.46266150472852,57,False,soy
62.253138219024876,129.69727026359843,70,True,soy
62.0401833112647,129.26904049187715,50,False,wheat
62.80945093370399,129.35077119404173,77,True,corn
62.011714509188856,129.68146390381108,55,False,wheat
62.0317204394678,129.00775720441044,60,True,wheat
62.33722101422553,129.34407433591318,89,True,soy
62.429938794876556,129.25162525434652,92,True,soy
62.18338164533064,129.7183568409331,77,False,soy
62.26841466001269,129.42742019480417,82,True,wheat
62.01464720651765,129.1588677785868,97,True,wheat
62.387361344535805,129.44784696406046,86,False,wheat
62.46778523694194,129.12445984458452,50,False,corn
62.4136033795107,129.02203319574141,92,False,wheat
62.40876763563958,129.2335908180429,50,True,wheat
62.231156918916795,129.46286586194702,59,True,corn
62.273471246653926,129.93044534366388,85,True,soy
62.42563822451759,129.11849241049057,89,True,corn
62.6462958214602,129.9555917364328,61,False,soy
62.60124073484573,129.7377359622018,97,True,corn
62.15916454771875,129.05293545464792,60,False,wheat
62.747911839001084,129.34042206458727,53,False,wheat
62.719013501629355,129.4469495483145,68,False,soy
62.09430694275703,129.28974147137782,95,True,corn
62.672993758968936,129.27926957152525,62,False,wheat
62.897232064279905,129.908665531324,80,True,wheat
62.56365424522869,129.18577138352015,83,False,soy
62.51563863903126,129.85954044050794,88,False,corn
62.28669487836475,129.19830382636357,51,False,wheat
62.97459735312843,129.189120484105,88,False,wheat
62.57888884325251,129.77048273797172,95,False,wheat
62.617453971609905,129.05454072117007,93,True,soy
62.80123553500607,129.70346868898923,92,False,corn
62.05314053219527,129.88020360221554,92,True,soy
62.575556568752816,129.13495173867435,92,True,soy
62.23841860341465,129.44721179269607,95,False,soy
62.25539924164878,129.92497724968013,75,False,wheat
62.73748118742566,129.8253805016474,64,True,soy
62.15673029513252,129.8862070134643,74,True,wheat
62.18416364678473,129.20629126585237,70,True,corn
62.19928521505909,129.21045323529293,66,False,soy
62.30633271081389,129.566500951652,77,False,wheat
62.7290420215839,129.5817744486465,71,True,wheat
62.651276248074666,129.56663890674437,89,False,wheat
62.82622167109013,129.6399997476395,71,True,wheat
62.596050007083285,129.84869121046705,67,True,soy
62.51056873982596,129.10723677531752,59,False,wheat
62.116024578636164,129.08544886409314,96,True,corn
62.585591822675944,129.6917418276528,50,False,wheat
62.43455888189744,129.29339043958896,75,True,soy
62.217177115805356,129.4573870600041,87,True,corn
62.763431850665704,129.62446269478957,95,False,wheat
62.35550853755188,129.77434310275584,99,True,soy
62.01249965775925,129.96729114149431,90,True,wheat
62.768293041675605,129.88620648627165,67,True,wheat
62.75135432025282,129.29601196955474,56,False,soy
62.53620007030961,129.38326922531985,55,False,soy
62.58045668306575,129.28926881859908,62,True,soy
62.637388487448156,129.7747357145881,63,False,corn
62.65530523972267,129.9931478066424,60,True,wheat
62.68914044892873,129.59209795091698,55,False,soy
62.204364533203496,129.09258735778988,70,False,corn
62.586432509834765,129.36643399806553,63,False,wheat
62.90383575907595,129.8662997295441,51,True,wheat
62.52948582813502,129.87381638042817,63,True,wheat
62.71887818177507,129.75606682171727,55,True,wheat
62.35878025508398,129.10557339241947,94,False,wheat
62.81015710063112,129.2973537251302,59,False,soy
62.472465159487854,129.85252707954544,51,False,wheat
62.642579442793775,129.90245225244195,84,True,soy
62.55765262176841,129.93238731329495,51,False,wheat
62.049978514306396,129.09332157116447,98,True,wheat
62.74552282539546,129.92391001388955,87,False,wheat
62.91245271939467,129.75226095143933,98,False,wheat
62.88376720208765,129.05485199274614,95,False,wheat
62.59951113643609,129.85899813899607,75,False,soy
62.01488273863231,129.01450074450486,91,True,corn
62.339837840648954,129.7667139860667,61,True,wheat
62.71636580458187,129.6733522205278,59,False,corn
62.183536712357224,129.69232601990564,89,False,wheat
62.49680546693189,129.89390306092304,81,True,wheat
62.95139160822244,129.42374094206437,90,True,soy
62.92139158514288,129.69864611858955,65,False,wheat
62.01319429003988,129.9625855988499,78,False,soy
62.202969271708376,129.8948698090988,67,False,wheat
62.43259578925655,129.5159873102889,74,True,soy
62.86940206652245,129.73868407472736,86,True,soy
62.95514222530585,129.1021002217324,76,True,soy
62.28454068599934,129.78132087746988,86,True,corn
62.609730346077946,129.9027834551556,78,False,wheat
62.04635292349495,129.20150317620454,95,True,corn
62.257675458066,129.1575174063399,93,True,soy
62.14251919037524,129.0647992139576,54,False,corn
62.28298117760254,129.4226297339632,69,True,wheat
62.90994552247732,129.57526251007488,84,True,soy
62.16446415952792,129.94317256661225,85,False,soy
62.08138841179456,129.15677500759767,52,False,corn
62.30008116055296,129.62342853456835,70,False,corn
62.760611904680886,129.9112772108976,59,True,soy
62.447588722441154,129.05240983184422,76,True,corn
62.26317059585798,129.55176679600092,76,True,soy
62.12447312192459,129.82949890972927,52,False,wheat
62.30232232933802,129.6843605110615,93,True,corn
62.76797830907942,129.46945284737276,90,False,soy
62.628192903628914,129.62164270825556,98,True,soy
62.73410863680847,129.86494491812536,89,True,wheat
62.34258673069189,129.1871990111326,66,True,wheat
62.345677795124764,129.41864853367693,95,True,soy
62.33137423739551,129.16604886930537,78,True,corn
62.38884443248853,129.29454520143014,84,True,wheat
62.72661590401134,129.64574001804777,65,False,soy
62.407692487392254,129.45886247990057,83,True,corn
62.14302131667632,129.20752130171124,77,True,soy
62.28657751461229,129.2983967208304,97,False,wheat
62.27832452437873,129.4641229467689,95,False,corn
62.875642781142716,129.31163951133138,61,False,corn
62.84126464130536,129.47894049662017,95,True,soy
62.985412739679155,129.7345209204043,56,False,corn
62.35952285624909,129.3620715500453,63,False,corn
62.4419630445184,129.9084184894638,61,True,corn
62.26583861621873,129.87304543561595,84,False,soy
62.82364574362919,129.0165263954002,66,False,soy
62.785232041315524,129.1791806865602,59,True,wheat
62.2861651397729,129.02021026478369,74,True,soy
62.42954626978902,129.717523128703,51,True,soy
62.98991056239859,129.7885261976269,65,True,corn
62.26859506411064,129.04233865684603,84,True,corn
62.05502277820806,129.01112051090894,95,True,corn
62.01508959951108,129.42159358555327,77,False,corn
62.96027528253182,129.15995818280237,64,True,soy
62.82184503481316,129.73894135268606,72,False,soy
62.35517549900728,129.1322390686008,78,True,corn
62.65930915179682,129.34971129109266,55,True,wheat
62.983270511285205,129.9835471977569,55,False,corn
62.03464152824763,129.21283607676395,88,False,corn
62.986770982066595,129.11459358515552,57,False,corn
62.235105634370015,129.8418504279371,70,True,soy
62.43994006226104,129.9323588504524,50,True,wheat
62.91196790766957,129.778808207583,59,False,wheat
62.338130937245445,129.41596259724272,88,True,wheat
62.36767467809257,129.0185086729759,53,True,corn
62.40908555760992,129.9798626867976,86,False,corn
62.54749481614624,129.42437921496455,54,True,soy
62.376657022594046,129.32367402634114,62,True,corn
62.76862745005348,129.738932828438,97,False,wheat
62.08668671384721,129.17144830062938,98,True,corn
62.36570676565851,129.9341494496293,83,False,soy
62.52948846932644,129.25288721460095,98,True,corn
62.61084051412075,129.90728482242613,81,False,corn
62.480977110157646,129.99695776481857,65,False,corn
62.54072510924495,129.06484491266394,91,False,wheat
62.88796525437108,129.02599343703562,88,False,soy
62.695442529899736,129.50013100972905,74,False,corn
62.29097637021993,129.14051453019837,60,False,soy
62.83595115859482,129.80638720724568,65,False,wheat
62.06385825181438,129.80971954680112,66,False,wheat
62.31052570779401,129.86079670054121,79,False,wheat
62.625434235806196,129.96631989150725,90,False,soy
62.06534593451941,129.5655488222958,67,True,corn
62.88922793456929,129.07712169788624,88,True,soy
62.23254265862185,129.10319459616792,68,False,corn
62.64195480176116,129.03002731278616,58,False,corn
62.06585281619874,129.1056839033208,82,True,corn
62.80944119163508,129.6112266656237,62,True,soy
62.107313797738506,129.8598465758441,87,False,soy
62.44368037106822,129.50253410267743,71,True,corn
62.68090013890449,129.4441722247247,63,False,soy
62.0329722041288,129.38362846238925,54,False,corn
62.676233432082746,129.79283399133737,69,False,corn
62.06191485081276,129.44371026479206,79,True,corn
62.74879792066074,129.0685719688247,75,False,soy
62.37200122057532,129.03257670785243,77,False,soy
62.35122862957938,129.7896031310156,87,True,soy
62.61921632936387,129.86251209929551,76,False,soy
62.880252873507565,129.54795033467042,65,True,corn
62.057502741761496,129.04103318267587,84,False,wheat
62.02885345434125,129.86638324788888,71,False,soy
62.77645618141211,129.84096815787927,68,True,corn
62.62215867295039,129.13521069767813,69,True,soy
62.82050621138958,129.9776478422448,52,False,wheat
62.20942662700756,129.8877832278079,94,False,soy
62.080516589099005,129.67499693188248,85,False,corn
62.82973803384959,129.98844088126927,75,True,soy
62.95766455156621,129.35972172282735,55,False,corn
62.9924822721485,129.66285469918571,92,False,wheat
62.08829501259088,129.6166192715289,54,True,soy
62.68287793087361,129.78563695548974,70,True,soy
62.94058749156062,129.23768595987437,99,False,wheat
62.297019374360744,129.776428497002,91,True,soy
62.85026276442624,129.9452645648344,83,False,wheat
62.49685560444918,129.03820743918652,57,False,soy
62.855217169210725,129.60744394644226,85,True,wheat
62.69171768700822,129.52013205989186,75,False,soy
62.98243773956512,129.56450033371829,90,True,wheat
62.66920559817935,129.44085933001745,59,True,corn
62.448881173950056,129.9268731106166,92,False,soy
62.83430096241281,129.43873604271235,55,False,corn
62.93387390916235,129.42270905447324,90,False,soy
62.76826415333848,129.96292624819165,90,False,wheat
62.26740146675814,129.9062589777364,53,True,wheat
62.05468298532168,129.72765335215962,93,False,wheat
62.803920764541985,129.28259921046754,96,True,soy
62.92409022043223,129.02543593226167,50,True,wheat
62.429452224596695,129.23621668022375,76,True,soy
62.42891496980161,129.46702400104786,96,True,corn
62.22037095702888,129.54651636011047,92,False,corn
62.32555588418069,129.91680562628005,61,True,soy
62.15919298328213,129.22717363961493,51,True,soy
62.988320026457934,129.72743154790476,98,True,soy
62.34287989310064,129.2711592180226,73,False,corn
62.557444154189575,129.78961001993173,75,False,wheat
62.28768642988356,129.78957223890086,99,True,wheat
62.644997325847,129.0316615781054,58,True,corn
62.702057632366454,129.35804212143233,78,False,soy
62.80120747152042,129.60031149269494,51,False,soy
62.27080878686825,129.42245771777627,75,True,wheat
62.89793397618183,129.047575761866,62,False,wheat
62.756934849764335,129.3062301507769,71,False,soy
62.6268704508372,129.82900923226205,91,False,corn
62.970739787603,129.72456082656183,81,False,wheat
62.270377977737944,129.21972632666845,79,False,corn
62.51234019589797,129.15409062146853,55,False,wheat
62.69154882223484,129.38208630645545,66,False,wheat
62.59016527184094,129.13198377450095,92,False,corn
62.48488883856185,129.99774933130234,84,False,corn
62.995350421160076,129.0856446932663,72,True,corn
62.47579368654568,129.32820503590764,65,True,wheat
62.11547147673586,129.94917359234844,55,True,corn
62.73666638345471,129.42217691000977,69,True,corn
62.169275485861974,129.9567545353121,92,False,corn
62.13695273299357,129.62270938403282,86,False,wheat
62.128827848555595,129.9806185058072,97,False,wheat
62.98174135688582,129.12461597289615,86,False,wheat
62.80681598899395,129.45468484199077,57,True,wheat
62.50093971831085,129.64303238164658,55,False,wheat
62.76381384968656,129.85421855850657,99,False,wheat
62.253290424696374,129.71403706330972,95,False,wheat
62.72599364473627,129.51717784199835,66,False,soy
62.8372264473021,129.59141064655574,57,False,wheat
62.44701675402401,129.12349326266383,83,False,soy
62.66043170937584,129.4043161705812,57,False,soy
62.989071063766126,129.71334330911617,98,False,corn
62.365580948606336,129.55943742843527,85,True,wheat
62.73302884063898,129.47091530322626,82,True,soy
62.01825809316522,129.8032264259034,80,False,soy
62.849439992291785,129.1765148375243,76,False,corn
62.51567102656578,129.7817246756922,96,False,soy
62.28015479759717,129.01032614691428,98,False,corn
62.61330371000612,129.8156459337446,78,True,wheat
62.14801630087231,129.86843616772848,71,False,soy
62.68933310171374,129.84014178452964,85,False,wheat
62.73954981091626,129.13367856973605,80,False,corn
62.498120438883156,129.2939651622978,65,True,soy
62.73068930704181,129.45022831469836,61,True,wheat
62.70697390863295,129.81866581985707,99,False,soy
62.74496688747129,129.80683960560074,83,False,corn
62.522337016568414,129.52215640175837,83,True,soy
62.07118620987953,129.20060043413903,85,False,wheat
62.30037357219165,129.92007023554456,75,True,wheat
62.262423556380504,129.48333902146214,87,False,corn
62.2614822908982,129.16927008867322,70,True,corn
62.338424114049154,129.44578432454944,92,True,wheat
62.95609353655302,129.74587245376895,97,False,wheat
62.509634625800544,129.7953624572016,55,True,soy
62.56545578362285,129.34568887643138,62,False,corn
62.883980840876525,129.08160745720434,53,False,soy
62.32883342384151,129.19987016544786,64,True,soy
62.44653785660007,129.39479403533082,75,True,corn
62.77099503737636,129.14949134247502,62,False,soy
62.50780447802068,129.1970699854308,65,False,soy
62.76962510704383,129.1423958849402,70,True,corn
62.01030416456077,129.47713592071716,65,False,soy
62.7872261936748,129.62889637320788,50,False,soy
62.415939269797605,129.22754419296407,65,False,corn
62.825083587941045,129.4419470385821,86,False,corn
62.725718410008746,129.34423064400156,90,False,soy
62.19159258631948,129.3283142259215,96,False,wheat
62.743327311146444,129.9770607101617,75,False,soy
62.79315616563263,129.42366722365998,54,True,soy
62.38754718541802,129.10756064288123,67,True,corn
62.99788564843869,129.05720900006654,68,False,corn
62.567586864598695,129.96028586075835,62,True,soy
62.298907548883385,129.94488044288943,84,False,wheat
62.97489522790275,129.96149365302787,96,True,corn
62.173353146249625,129.59004563410477,54,True,soy
62.22896069890986,129.89929176689154,65,True,corn
62.317358133688536,129.34727404818247,92,False,soy
62.66379536810386,129.14619372917545,84,False,corn
62.87600031941392,129.72565122809203,69,True,corn
62.015138625320866,129.98990261917803,83,False,soy
62.95077421040864,129.83480133527894,85,True,soy
62.950722486457295,129.0357744102073,98,False,soy
62.45330649012742,129.82652704945312,83,False,corn
62.86927714657727,129.56113408882564,72,False,corn
62.03038732067614,129.18335903052736,89,False,corn
62.757609614358195,129.99708523481803,54,True,soy
62.12100936343307,129.63188945497058,65,True,soy
62.779690443633164,129.41881427421535,53,True,soy
62.8758583379144,129.46855187295648,94,False,wheat
62.64253117018471,129.39671459384257,70,False,corn
62.963245722375596,129.43514490644412,83,True,soy
62.667035269379404,129.80212118018218,86,False,corn
62.964899716311244,129.3945295038856,76,True,soy
62.67261429877353,129.67818357493428,69,False,wheat
62.414320393832284,129.4989697905319,91,False,wheat
62.72147272917439,129.77547541124383,88,True,wheat
62.98844064592412,129.476890633764,86,False,corn
62.14144684865992,129.201497552099,77,True,corn
62.32106869979763,129.0841388206877,63,False,corn
62.5483420794155,129.5505619829832,72,False,corn
62.89977932663641,129.64033802023,87,False,wheat
62.435037914987795,129.7388846409564,57,False,soy
62.07431619241157,129.31017343129164,81,True,corn
62.77798038088374,129.4120921099825,59,False,soy
62.981665388338186,129.4215623631755,89,False,corn
62.58350797263445,129.6871732116249,58,False,wheat
62.84938130884007,129.22221028452586,79,False,corn
62.597872658478785,129.1479358926098,96,False,wheat
62.445741562139716,129.51337184443656,59,True,corn
62.989658156093505,129.78906795725,96,False,soy
62.721698832350356,129.13679783660032,63,False,wheat
62.40169616488064,129.72631100088745,52,True,corn
62.85350293617297,129.35711139253021,90,False,wheat
62.56619610973425,129.51455269984092,60,True,soy
62.29271156599476,129.90162636178727,83,True,corn
62.09300152151443,129.1512535675087,76,True,corn
62.169033923824664,129.42989181087444,82,False,corn
62.266370245138624,129.15527829687863,51,False,wheat
62.78917849665639,129.3197573836285,58,True,soy
62.02326694799134,129.2914232657774,85,False,wheat
62.702516589635174,129.7173164463447,62,False,corn
62.98842676860953,129.77038800377142,87,False,soy
62.46929216298895,129.58788115049438,97,True,wheat
62.811506494686164,129.22303180560294,68,True,soy
62.959215155256665,129.39147602631564,68,True,soy
62.44046023996501,129.07748401552996,87,False,soy
62.322409910241035,129.30860343627901,67,True,corn
62.14853426332029,129.75167045214462,51,False,corn
62.39737000397509,129.02876383263376,61,False,soy
62.9083603014909,129.7607403372486,52,True,corn
62.003562318800505,129.4356121552141,66,True,wheat
62.14428876392637,129.5336267911588,93,False,corn
62.21820937957232,129.25300564792667,97,True,wheat
62.52835861340886,129.06147017880213,61,False,wheat
62.42751370287019,129.05522416248002,51,False,corn
62.45175675541154,129.09498460216219,73,True,soy
62.71562038526939,129.12658985590437,76,False,soy
62.21205287949631,129.21551753276856,52,False,soy
62.3327316557189,129.95239973221538,92,True,corn
62.73708215356016,129.91843082482788,83,False,wheat
62.39301734835335,129.44282744719752,59,True,corn
62.221208894324036,129.18546627416313,87,False,corn
62.07935084524864,129.6650642605011,70,False,wheat
62.23500411776698,129.2443624003327,73,True,soy
62.69348487379158,129.84742061102116,57,True,wheat
62.943893507013435,129.9077684745793,84,False,corn
62.65698470773422,129.2493821923273,52,True,wheat
62.06760431387418,129.76101259344193,91,False,wheat
62.79684435918937,129.7047099175512,51,False,corn
62.42302322081923,129.13088080667683,52,True,wheat
62.79624830210005,129.04008405675717,57,True,wheat
62.87395552382812,129.9284285892249,85,False,corn
62.69960466450865,129.78960640009112,74,False,corn
62.45868100370721,129.75944951633525,81,True,wheat
62.58608656767397,129.65288031384208,90,True,soy
62.75490556426512,129.24429592485745,67,True,wheat
62.63420050001645,129.8333985759822,85,False,soy
62.15390357039405,129.64887060051885,96,False,wheat
62.51901112376805,129.31572982384358,70,True,corn
62.738958806361296,129.03911957158562,71,False,soy
62.88339500603164,129.41230798229438,79,False,wheat
62.70010975111788,129.17808033647555,91,True,wheat
62.337723924357626,129.844317401106,65,True,corn
62.50196688953001,129.4958546038903,53,True,wheat
62.23100568450924,129.6264900386004,93,False,corn
62.40762731437552,129.7999392577752,61,False,soy
62.30699158541241,129.79155253256056,98,True,wheat
62.10707780110837,129.25631247960175,67,False,soy
62.545087799366236,129.53623228103703,67,False,wheat
62.31147428757887,129.61548518256063,66,True,wheat
62.11764239722022,129.59795887613683,99,True,soy
62.8345501394525,129.9518475388227,67,False,soy
62.899065988354124,129.3592091497942,90,True,corn
62.03919083625626,129.05741193382593,70,True,wheat
62.860596060907554,129.66555126073644,72,True,soy
62.16822878192243,129.6269167542366,58,False,soy
62.05038606955361,129.362310604558,52,True,soy
62.81466364853447,129.0488447606924,53,False,corn
62.4653057509346,129.9992586723983,75,True,wheat
62.87389043906042,129.7680092185215,89,False,wheat
62.522849908403835,129.89164305792843,67,False,corn
62.11298377384492,129.15490902484447,76,True,soy
62.612371651107274,129.13150319377826,52,False,wheat
62.522929997981194,129.21530013752954,84,False,corn
62.174114671586146,129.87040935339343,83,True,corn
62.280658268802995,129.11309701684942,60,True,wheat
62.27176846934242,129.61528488551363,53,True,wheat
62.17627515453338,129.19697751132176,93,True,soy
62.8681146169613,129.17059899294765,55,False,soy
62.165384599942186,129.35144246279657,85,False,corn
62.196581133173,129.98892242693057,97,True,soy
62.19538431753642,129.6713745049378,67,False,corn
62.25157721277161,129.98823292526103,98,True,soy
62.43649320783151,129.68760679161377,66,True,corn
62.498261701390625,129.8540117560308,99,True,soy
62.51659102040508,129.62549401022574,99,False,soy
62.32010377359089,129.57244768501866,71,False,soy
62.33299102068934,129.42355314377687,51,False,corn
